name,menus.name,state,ingredients,latitude,longitude,address,city,menus.amountMax
Phở Lê Hòa Phat,Pizza Sandwich,California,"['pepperoni', 'salami', 'pizza', 'sauce', 'cheese', 'melt', 'oven']",37.98110247,-122.0681174,508 Contra Costa Blvd,Pleasant Hill,5.25
Cvs/pharmacy,White Pizza,Texas,"['alfredo', 'sauce', 'spinach', 'pepper', 'garlic', 'broccoli', 'mozzarella', 'cheese']",33.10218459,-96.64893309,Mcdermott,Allen,21.95
Ken's West End Pizza,White Pizza,New Hampshire,"['virgin', 'oil', 'garlic', 'ricotta', 'cheese', 'base', 'cheese']",43.0689,-70.7726,801 Islington St,Portsmouth,8.79
Marcello's Pizza,Bbq Chicken Pizza,California,"['bbq', 'sauce', 'chicken', 'mozzarella', 'cheese']",33.874763,-117.56699,691 S Main St,Corona,11.99
Two Brothers Deli,Meat The Pizza Scramble,Colorado,"['meatballs', 'sausage', 'pepperoni', 'honey', 'ham', 'tomato', 'sauce', 'mozzarella', 'cheese', 'bed', 'spinach']",39.741819,-105.5175394,1424 Miner St,Idaho Springs,5.99
Two Brothers Deli,Paupers Pizza,Colorado,"['original', 'basil', 'tomato', 'sauce', 'melt', 'mozzarella']",39.741819,-105.5175394,1424 Miner St,Idaho Springs,4.25
Philly Cheese Steak Express,Pizza,Illinois,"['beef', 'pizza', 'sauce', 'onion', 'provolone', 'cheese']",42.23671448,-87.94373562,701 N Milwaukee Ave,Vernon Hills,8.99
Sweet Tomatoes,Pizza Sarah,Massachusetts,"['goat', 'cheese', 'bacon', 'caramelize', 'onion', 'mozzarella', 'sauce']",41.68506683,-70.20884335,461 Station Ave,South Yarmouth,19.0
Sokai Sushi Bar - Flagler,Tuna Pizza With Truffle Oil,Florida,"['tuna', 'bed', 'cream', 'cheese', 'tortilla', 'microgreens', 'aji', 'amarillo', 'truffle', 'oil']",25.768853,-80.359969,10141 W Flagler St,Miami,14.0
Johnny's Pizza House,Veggie Pizza,Louisiana,"['onion', 'mushroom', 'olive', 'pepper', 'jalapeno']",32.46283,-91.75999,1924 Julia St,Rayville,16.99
The Lafayette House,Pizza of The Day,New Jersey,"['ask', 'daily', 'creation']",41.0928933,-74.68793624,100 Route 94,Lafayette,8.99
Piazza D'angelo,Pizza Capricciosa,California,"['tomato', 'prosciutto', 'cotto', 'artichoke', 'mushroom', 'mozzarella']",37.905361,-122.548607,22 Miller Ave,Mill Valley,18.0
Piazza D'angelo,Pizza Con Pollo E Pesto,California,"['mozzarella', 'basil', 'pesto', 'sauce', 'chicken', 'breast', 'cherry', 'tomato']",37.905361,-122.548607,22 Miller Ave,Mill Valley,15.5
Piazza D'angelo,Pizza Margarita,California,"['mozzarella', 'tomato', 'basil']",37.905361,-122.548607,22 Miller Ave,Mill Valley,17.0
Piazza D'angelo,Pizza Margherita,California,"['mozzarella', 'tomato', 'basil']",37.905361,-122.548607,22 Miller Ave,Mill Valley,8.0
Piazza D'angelo,Pizza Rustica Con Caprino,California,"['tomato', 'mozzarella', 'goat', 'cheeses', 'sun', 'dry', 'tomato', 'kalamata', 'olive', 'basil', 'oregano', 'arugula']",37.905361,-122.548607,22 Miller Ave,Mill Valley,16.0
Piazza D'angelo,Pizza Rustica Con Caprino,California,"['tomato', 'mozzarella', 'tomato', 'sauce', 'basil', 'kalamata', 'olive', 'basil', 'oregano', 'arugula']",37.905361,-122.548607,22 Miller Ave,Mill Valley,16.0
Piazza D'angelo,Pizza Salmone,California,"['smoked', 'salmon', 'mascarpone', 'dill', 'caper', 'onion']",37.905361,-122.548607,22 Miller Ave,Mill Valley,7.0
Piazza D'angelo,Pizza Salmone Affumicato,California,"['mascarpone', 'cheese', 'salmon', 'onion', 'caper', 'dill']",37.905361,-122.548607,22 Miller Ave,Mill Valley,17.0
Piazza D'angelo,Pizza Salsiccia Piccante,California,"['mozzarella', 'spicy', 'calabrese', 'sausage', 'tomato', 'sauce', 'calabrian', 'chile', 'pepper', 'goat', 'cheese', 'cherry', 'tomato']",37.905361,-122.548607,22 Miller Ave,Mill Valley,7.0
Piazza D'angelo,Pizza Vegetariana,California,"['mozzarella', 'pesto', 'sauce', 'eggplant', 'zucchini', 'pepper']",37.905361,-122.548607,22 Miller Ave,Mill Valley,16.0
Piazza D'angelo,Pizza Vegitariana,California,"['mozzarella', 'pesto', 'sauce', 'eggplant', 'zucchini', 'pepper']",37.905361,-122.548607,22 Miller Ave,Mill Valley,16.0
Brio Tuscan Grille - Lombard - The Shops On Butterfield,Sausage Onion Jam Pizza,Illinois,"['boursin', 'mozzarella', 'arugula', 'parmesan']",41.839841,-88.01026,330 Yorktown Ctr,Lombard,8.95
Mama's Cafe Baci,Pizza Americana,New Jersey,"['french', 'fry', 'dog', 'mayonnaise', 'mozzarella']",40.837829,-74.823588,260 Mountain Ave,Hackettstown,20.0
Mama's Cafe Baci,Pizza Steak,New Jersey,"['sauce', 'mozzarella']",40.837829,-74.823588,260 Mountain Ave,Hackettstown,9.0
Angela's Pizza,Sicilian Pizza,New York,['thick'],40.737167,-73.20800486,192 Islip Ave,Islip,16.0
Pizza Chef,Pizza Sub,Iowa,"['marinara', 'sauce', 'mozzarella', 'pepperoni']",41.53828,-90.60105,1904 N Division St,Davenport,6.99
Yogurt Zone,2 Slices of Pizza,Texas,[],32.570076,-97.09477,2771 E Broad St,Mansfield,4.95
Yogurt Zone,White Pizza,Texas,"['mozzarella', 'cheese', 'ricotta', 'cheese', 'garlic', 'tomato', 'olive', 'oil', 'oregano']",32.570076,-97.09477,2771 E Broad St,Mansfield,15.95
Cafe Taylor,Pizza Cheese Steak,South Carolina,"['pizza', 'sauce', 'cheese']",34.71916,-80.77014,126 S Main St,Lancaster,13.99
Wooden Windmill,Mexican Pizza,Nebraska,"['flour', 'shell', 'beef', 'onion', 'tomato', 'olive', 'mozzarella', 'cheese']",41.41553,-96.50038,1155 S Broad St,Fremont,8.99
Hungry Hoiwes Pizza & Subs,Each 2nd Pizza,Florida,"['2nd', 'pizza', 'equal', 'less', 'value']",27.211463,-81.847998,1003 E Oak St,Arcadia,8.0
Hungry Hoiwes Pizza & Subs,Pizza Sub,Florida,"['pizza', 'sauce', 'pepperoni', 'mozzarella', 'cheese']",27.211463,-81.847998,1003 E Oak St,Arcadia,6.79
Francesca's By The River,Pizza Schiacciata Alla Toscana,Illinois,"['garlic', 'oregano', 'arugula', 'lemon', 'olive', 'oil', 'shave', 'parmesan', 'truffle', 'oil', 'mozzarella', 'fontina', 'cheese']",41.911618,-88.315056,200 S Second St,Saint Charles,11.0
Fogle's Subs And Grill,Pizza Sub,Georgia,"['pepperoni', 'salami', 'provolone', 'cheese', 'pizza', 'sauce']",33.5109,-84.21969,909 Eagles Landing Pkwy,Stockbridge,4.19
Fatty 'cue Kiosk,Autumn Squash Pizza,New York,"['acorn', 'delicata', 'mozzarella', 'goat', 'cheese', 'truffle', 'honey']",40.70268365,-74.01641607,Battery Park,New York,18.0
Fatty 'cue Kiosk,Seafood Pizza,New York,"['shrimp', 'calamaretti', 'bay', 'scallop', 'tomato', 'mozzarella', 'fontina', 'tarragon']",40.70268365,-74.01641607,Battery Park,New York,22.0
Jo-jo's Original Pizzeria,Pizza,Ohio,"['pizza', 'sauce', 'pepperoni']",41.609978,-83.559006,616 Dixie Hwy,Rossford,5.5
Pizza Inn,Fajita Pizza,North Carolina,"['chicken', 'steak', 'mexican', 'spice', 'pepper', 'onion', 'olive', 'cilantro', 'cheese']",34.9206365,-79.74904842,1352 E Broad Ave/hwy 74 E,Rockingham,27.55
Pizza Inn,Lone Star Bbq Pizza,North Carolina,"['chicken', 'steak', 'bbq', 'sauce', 'country', 'bacon', 'pineapple', 'garlic', 'cheese']",34.9206365,-79.74904842,1352 E Broad Ave/hwy 74 E,Rockingham,27.55
Pizza Inn,Sicilian Pizza,North Carolina,"['garlic', 'sauce', 'cheese', 'mozzarella', 'cheddar', 'spinach', 'onion', 'mushroom', 'olive', 'garlic', 'bacon', 'sausage', 'cook', 'tomato', 'parmesan', 'olive', 'oil']",34.9206365,-79.74904842,1352 E Broad Ave/hwy 74 E,Rockingham,27.55
Pizza Inn,Ultimate Meat Pizza,North Carolina,"['perfect', 'blending', 'pepperoni', 'linguica', 'steak', 'bacon', 'sausage', 'cheese']",34.9206365,-79.74904842,1352 E Broad Ave/hwy 74 E,Rockingham,27.55
Gourmet Seafood & Grill,Margarita Pizza,Pennsylvania,"['chicken', 'cutlet', 'parmesan', 'cheese', 'marinara', 'sauce']",40.228308,-75.405317,4101 W Skippack Pike,Schwenksville,10.0
Simmzy's,M S G Pizza,California,"['mushroom', 'sausage', 'garlic', 'tomato', 'sauce', 'mozzarella', 'scallion']",33.7597789,-118.1332106,5271 E 2nd St,Long Beach,13.5
Simmzy's,Pizza Pepe,California,"['zoe', 'pepperoni', 'mozzarella', 'tomato', 'sauce']",33.7597789,-118.1332106,5271 E 2nd St,Long Beach,12.0
Manhattan In The Desert - Palm Desert,8 Pizza,California,"['cheese', 'pepperoni', 'milk', 'fountain', 'drink', 'sprinkle', 'cookie']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,5.99
Manhattan In The Desert - Palm Desert,Bbq Chicken Pizza,California,"['mozzarella', 'bbq', 'chicken', 'onion', 'cilantro', 'bbq', 'sauce']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,12.99
Manhattan In The Desert - Palm Desert,Greek Pizza,California,"['mozzarella', 'feta', 'cheese', 'pepper', 'onion', 'olive', 'tomato', 'pepperoncini']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,12.99
Manhattan In The Desert - Palm Desert,Hawaiian Pizza,California,"['mozzarella', 'bacon', 'pineapple']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,12.99
Manhattan In The Desert - Palm Desert,Manhattan White Pizza,California,"['tomato', 'sauce', 'olive', 'oil', 'garlic', 'basil', 'mozzarella', 'ricotta', 'cheese']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,11.99
Manhattan In The Desert - Palm Desert,Meat Lovers Pizza,California,"['mozzarella', 'pepperoni', 'meat', 'ball', 'bacon', 'sausage', 'bacon', 'bit']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,13.99
Manhattan In The Desert - Palm Desert,Napoli Pizza,California,"['mozzarella', 'tomato', 'garlic', 'basil', 'parmesan', 'cheese']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,11.99
Manhattan In The Desert - Palm Desert,Pizza Bread (1 Topping),California,"['baked', 'french', 'roll', 'pizza', 'sauce', 'melt', 'mozzarella']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,6.99
Manhattan In The Desert - Palm Desert,Teriyaki Chicken Pizza,California,"['mozzarella', 'teriyaki', 'chicken', 'pepper', 'onion', 'pineapple', 'teriyaki', 'sauce']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,12.99
Manhattan In The Desert - Palm Desert,Veggie Lovers Pizza,California,"['mozzarella', 'olive', 'mushroom', 'pepper', 'onion', 'tomato']",33.720967,-116.368336,74 225 Hwy 111,Palm Desert,12.99
Pizza Nora,Mexican Pizza,California,"['cheese', 'chorizo', 'bean', 'onion', 'jalapeno', 'pepper']",33.96148,-117.55834,6987 Hamner Ave,Corona,12.5
Pizza Nora,Pizza Nova Special,California,"['sausage', 'mushroom', 'pepper', 'onion', 'pepperoni']",33.96148,-117.55834,6987 Hamner Ave,Corona,12.75
Montys Old Brick Tavern,Flat Bread Pizza,Vermont,"['marinara', 'mozzarella', 'cheese']",44.4385,-73.0725,7921 Williston Rd,Williston,6.0
Manor House Restaurant,Create Your Own Pizza,North Carolina,"['start', 'wheat', 'semolina', 'dough', 'sauce', 'cheese']",36.1325969,-81.6754141,500 Main St,Blowing Rock,13.0
Unwined,Buffalo Chicken Pizza,Massachusetts,"['fire', 'pizza', 'crust', 'buffalo', 'chicken', 'mozzarella', 'chunky', 'blue', 'cheese']",41.75459428,-71.217035,262 Swansea Mall Dr,Swansea,13.0
Unwined,Fresh Mozzarella and Tomato Pizza,Massachusetts,"['fire', 'crust', 'basil', 'balsamic', 'vinegar', 'virgin', 'olive', 'oil']",41.75459428,-71.217035,262 Swansea Mall Dr,Swansea,12.0
Texadelphia,The Pizza Steak,Texas,"['beef', 'cheesesteak', 'onion', 'spicy', 'pepperoni', 'layer', 'plenty', 'melt', 'mozzarella', 'marinara']",29.91965126,-95.6110391,12914 Fm 1960 Rd W,Houston,6.29
Gusto,Panini Alla Pizza,New York,"['tomato', 'pepper', 'marinated', 'artichoke', 'mozzarella', 'parmigiano', 'reggiano', 'basil']",43.15336592,-77.59550733,277 Alexander St,Rochester,8.25
Casey's General Store,Whole Breakfast Pizza,Nebraska,"['sausage', 'bacon', 'vegetarian']",40.834675,-96.630843,2243 N Cotner Blvd,Lincoln,11.99
Manny's Pizza Sterling,Taco Pizza,Illinois,"['taco', 'meat', 'onion', 'lettuce', 'tomato', 'olive', 'mozzarella', 'cheese', 'american', 'cheese']",41.788326,-89.69604,312 Locust St,Sterling,13.6
Mr T's Pizza,Pizza Bread,Illinois,"['mushroom', 'pepperoni', 'onion', 'pepper']",41.717476,-88.050285,594 N Pinecrest Rd,Bolingbrook,4.93
Pizza Inn,Fajita Pizza,North Carolina,"['chicken', 'steak', 'mexican', 'spice', 'pepper', 'onion', 'olive', 'cilantro', 'cheese']",35.759628,-77.952833,3332 Airport Blvd N W,Wilson,27.55
Pizza Inn,Lone Star Bbq Pizza,North Carolina,"['chicken', 'steak', 'bbq', 'sauce', 'country', 'bacon', 'pineapple', 'garlic', 'cheese']",35.759628,-77.952833,3332 Airport Blvd N W,Wilson,27.55
Pizza Inn,Sicilian Pizza,North Carolina,"['garlic', 'sauce', 'cheese', 'mozzarella', 'cheddar', 'spinach', 'onion', 'mushroom', 'olive', 'garlic', 'bacon', 'sausage', 'cook', 'tomato', 'parmesan', 'olive', 'oil']",35.759628,-77.952833,3332 Airport Blvd N W,Wilson,27.55
Pizza Inn,Ultimate Meat Pizza,North Carolina,"['perfect', 'blending', 'pepperoni', 'linguica', 'steak', 'bacon', 'sausage', 'cheese']",35.759628,-77.952833,3332 Airport Blvd N W,Wilson,27.55
Empire Pizza,Musaka Pizza,Connecticut,"['ricotta', 'cheese', 'meatball', 'eggplant']",41.64044,-72.76979,300 New Britain Rd,Berlin,18.95
Empire Pizza,S.m.o.g. Pizza,Connecticut,"['new', 'york', 'pizza', 'sauasge', 'mushroom', 'onion', 'pepper']",41.64044,-72.76979,300 New Britain Rd,Berlin,19.95
Lunello's Montville Inn,Montville Inn Pizza,New Jersey,"['smoked', 'chicken', 'onion', 'bbq', 'sauce', 'fontina', 'cheese']",40.915166,-74.378649,167 Rte 202,Montville,11.5
Lunello's Montville Inn,Spicy Shrimp Pizza,New Jersey,"['mozzarella', 'tomato']",40.915166,-74.378649,167 Rte 202,Montville,12.5
John's Pizzeria,Veggie Pizza (extra Large 28 Pieces),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,22.0
John's Pizzeria,Veggie Pizza (large 20 Pieces),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,18.0
John's Pizzeria,Veggie Pizza (medium 16 Pieces),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,14.5
John's Pizzeria,Veggie Pizza (party Size 36 Pieces),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,24.0
John's Pizzeria,Veggie Pizza (personal Size),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,9.0
John's Pizzeria,Veggie Pizza (small 8 Pieces),Massachusetts,"['pepper', 'onion', 'mushroom']",42.147975,-72.600715,424,Chicopee,12.5
Poplar Pizza & Restaurant,Large Cheese Pepperoni Pizza,Kansas,"['50', 'wing']",37.67888023,-97.136386,127 W US Highway 54,Andover,39.99
Poplar Pizza & Restaurant,Meatball or Chicken Parm Pizza,Kansas,"['marinara', 'sauce', 'mozzarella', 'romano', 'cheese']",37.67888023,-97.136386,127 W US Highway 54,Andover,16.99
Poplar Pizza & Restaurant,Party Cheese Pepperoni Sheet Pizza,Kansas,"['50', 'wing']",37.67888023,-97.136386,127 W US Highway 54,Andover,50.99
Poplar Pizza & Restaurant,Pizza,Kansas,"['mozzarella', 'cheese', 'pepperoni']",37.67888023,-97.136386,127 W US Highway 54,Andover,7.59
Saute,Buffalo Chicken Pizza,Maryland,"['blue', 'cheese', 'sauce', 'rod', 'onion', 'chicken']",39.28234924,-76.57568604,2844 Hudson St,Baltimore,12.0
Bertucci's,Bbq Chicken Pizza,Connecticut,"['bbq', 'chicken', 'marinate', 'smoky', 'hickory', 'bbq', 'sauce', 'caramelize', 'onion', 'mozzarella', 'cheese']",41.80686,-72.54589,194 Buckland Hills Dr,Manchester,10.99
Bertucci's,Buffalo Chicken Flatbread Pizza,Connecticut,"['chicken', 'toss', 'buffalo', 'sauce', 'romano', 'mozzarella', 'cheese', 'blue', 'cheese']",41.80686,-72.54589,194 Buckland Hills Dr,Manchester,8.49
Barraco's Pizza,Pizza Bread,Illinois,"['ingredient', 'add', '0.50']",41.601646,-87.83605,8915 159th St,Tinley Park,2.95
Barraco's Pizza,Steak Pizzaola,Illinois,"['8', 'oz', 'sauce', 'mozzarella', 'cheese', 'sweet', 'pepper']",41.601646,-87.83605,8915 159th St,Tinley Park,8.5
Butera's Restaurant of Sayville,Sirloin Steak Pizzaiola,New York,"['sirloin', 'steak', 'pepper', 'onion', 'tomato', 'garlic', 'wine', 'sauce']",40.735908,-73.08076036,100 S Main St,Sayville,44.0
Frisch's,Pizza Calzones,Pennsylvania,[],40.35805609,-80.00173351,5301 Grove Rd,Pittsburgh,7.99
Preston's Market At Loews Miami Beach Hotel,Breakfast Pizza,Florida,"['eggs', 'bacon', 'spinach', 'fingerle', 'potato', 'mozzarella', 'sausage']",25.789053,-80.130118,1601 Collins Ave,Miami Beach,19.0
Uncle Buck's BBQ,White Pizza,Pennsylvania,"['cheese', 'lover']",41.2388,-75.9525,361 W Main St,Plymouth,12.99
Paesano's Pizza,Hawaiian Pizza,Connecticut,"['ham', 'pineapple', 'mozzarella']",41.35037,-72.93177,1370 Dixwell Ave,Hamden,23.5
City Bites,Kid Pizza Bites,Oklahoma,"['mini', 'french', 'bread', 'cheese', 'pizza']",35.39174386,-97.71733761,425 OK-152,Mustang,3.79
Thirsty Lion Gastropub & Grill – Tempe,Italian Pepperoni Four Cheese Pizza,Arizona,"['liguria', 'pepperoni', 'pear', 'tomato', 'sauce', 'cheese']",33.43374,-111.901381,2000 E Rio Salado Pkwy,Tempe,4.95
Thirsty Lion Gastropub & Grill – Tempe,Margherita Pizza,Arizona,"['cherry', 'tomato', 'garlic', 'virgin', 'olive', 'oil', 'basil', 'mozzarella', 'cheese']",33.43374,-111.901381,2000 E Rio Salado Pkwy,Tempe,14.95
Thirsty Lion Gastropub & Grill – Tempe,Newcastle Bbq Chicken Pizza,Arizona,"['chicken', 'breast', 'newcastle', 'bbq', 'sauce', 'onion', 'cilantro', 'fontina', 'mozzarella', 'provolone']",33.43374,-111.901381,2000 E Rio Salado Pkwy,Tempe,14.95
Thirsty Lion Gastropub & Grill – Tempe,"Pepperoni, Spicy Sausage Prosciutto Pizza",Arizona,"['combination', 'cure', 'meat', 'pear', 'tomato', 'sauce', 'cheese']",33.43374,-111.901381,2000 E Rio Salado Pkwy,Tempe,15.95
Thirsty Lion Gastropub & Grill – Tempe,Toscano Italian Pizza,Arizona,"['toscano', 'salami', 'sopressata', 'spicy', 'sausage', 'pepperoncini', 'pepper', 'tomato', 'sauce', 'cheese']",33.43374,-111.901381,2000 E Rio Salado Pkwy,Tempe,15.95
Ragtime Cafe,Cajun Pizza,Alabama,"['blacken', 'chicken', 'andouille', 'sausage', 'pepper', 'provolone', 'mozzarella1']",33.35131,-86.78414,2080 Valleydale Rd,Birmingham,14.0
Ragtime Cafe,Sicilian Pizza,Alabama,"['pepperoni', 'mushroom', 'onion', 'parmesan', 'mozzarella']",33.35131,-86.78414,2080 Valleydale Rd,Birmingham,14.0
Ragtime Cafe,Vegetarian Pizza,Alabama,"['mushroom', 'artichoke', 'heart', 'onion', 'spinach', 'tomato']",33.35131,-86.78414,2080 Valleydale Rd,Birmingham,14.0
Andrea Pizza - Towle Building,Pizza Combo,Minnesota,"['pizza', 'caesar', 'salad', 'fountain', 'pop']",44.97927787,-93.26649718,330 2nd Ave S,Minneapolis,6.32
Mackenzie River Pizza Co.,Bbq Pizza,Montana,"['fajita', 'chicken', 'pull', 'pork', 'sweet', 'smoky', 'bbq', 'sauce', 'onion', 'cilantro', 'mozzarella', 'cheddar']",46.870286,-113.99645,137 W,Missoula,10.5
Carbone's Pizzeria,Cheese Pizza,Minnesota,"['cheese', 'pizza']",45.03519,-92.80751,5988 Osgood Ave N,Stillwater,8.99
Carbone's Pizzeria,Pizza Fries,Minnesota,"['light', 'crispy', 'crust', 'brush', 'garlic', 'butter', 'mozzarella', 'cheese', 'sauce']",45.03519,-92.80751,5988 Osgood Ave N,Stillwater,8.75
Carbone's Pizzeria,Pizza Sandwich,Minnesota,"['calzone', 'crust', 'carbones', 'pizza', 'sauce', '1', 'shredded', 'mozzarella', 'cheese']",45.03519,-92.80751,5988 Osgood Ave N,Stillwater,7.75
Romeo S Pizza,Veggie Pizza,New York,"['spinach', 'broccoli', 'peppers', 'onions', 'mushroom']",40.624927,-74.079217,117 Broad St,Staten Island,17.0
Romeo S Pizza,White Pizza,New York,['broccoli'],40.624927,-74.079217,117 Broad St,Staten Island,15.0
Casey's General Store,Whole Breakfast Pizza,Illinois,"['sausage', 'bacon', 'vegetarian']",41.455179,-88.265847,400 W Mondamin St,Minooka,11.99
Fat Belly's On Main,Buffalo Pizza,Rhode Island,"['chicken', 'crumbled', 'gorgonzola', 'onion', 'buffalo', 'sauce', 'scallion']",41.660583,-71.449974,241 Main St,East Greenwich,11.99
Fat Belly's On Main,Pesto Pizza,Rhode Island,"['pesto', 'marinara', 'sauce', 'sweet', 'sausage', 'chicken', 'caramelize', 'onion', 'diced', 'tomato', 'cheese']",41.660583,-71.449974,241 Main St,East Greenwich,11.99
Fat Belly's On Main,Spinach Pie Pizza,Rhode Island,"['baby', 'spinach', 'olive', 'garlic', 'pepperoni', 'feta', 'mozzarella', 'cheese']",41.660583,-71.449974,241 Main St,East Greenwich,10.99
Fat Belly's On Main,T. D. Pizza,Rhode Island,"['pesto', 'rub', 'pizza', 'chicken', 'onion', 'tomato', 'feta', 'cheese', 'mozzarella', 'cheese', 'balsamic', 'vinaigrette']",41.660583,-71.449974,241 Main St,East Greenwich,11.99
Fat Belly's On Main,Twice Baked Potato Pizza,Rhode Island,"['garlic', 'mash', 'potato', 'gorgonzola', 'cheese', 'crumbled', 'bacon', 'onion', 'garlic', 'oi']",41.660583,-71.449974,241 Main St,East Greenwich,9.99
"Salute Trattoria Italiana ��� Red Rock Casino, Resort & Spa",Margherita Pizza,Nevada,"['san', 'marzano', 'sauce', 'fior', 'di', 'latte', 'basil']",36.156965,-115.333593,11011 W Charleston Blvd,Las Vegas,18.0
John Harvard's Brewery and Ale House,Smokehouse Pizza,Massachusetts,"['smoked', 'pull', 'pork', 'crispy', 'bacon', 'barbecue', 'sauce', 'caramelize', 'onion', 'gouda']",42.2990671,-71.39358,1 Worcester Rd,Framingham,12.49
Sea Salt,Pizza Alpina,Utah,"['mozzarella', 'lou', 'bergier', 'pichin', 'wild', 'onion', 'crimini', 'mushroom', 'arugula', 'speck']",40.741854,-111.841928,1709 E 1300 S,Salt Lake City,19.95
Sea Salt,Pizza Caprese,Utah,"['basil', 'burrata', 'campari', 'tomato', 'prosciutto', 'di', 'parma']",40.741854,-111.841928,1709 E 1300 S,Salt Lake City,18.95
Sea Salt,Pizza Gorgonzola,Utah,"['leek', 'apple', 'thyme', 'gorgonzola', 'grana', 'padano']",40.741854,-111.841928,1709 E 1300 S,Salt Lake City,16.95
Sea Salt,Pizza Zucca,Utah,"['cinderella', 'pumpkin', 'garlic', 'hazelnuts', 'sage', 'caciocavallo', 'alta', 'badia', 'cheese']",40.741854,-111.841928,1709 E 1300 S,Salt Lake City,15.95
Disalvo's Pizza Italian Restaurant,Caprice Pizza,Florida,"['start', 'cheese', 'chunk', 'tomato', 'basil', 'garlic', 'light', 'olive', 'oil']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,13.95
Disalvo's Pizza Italian Restaurant,Chicken Broccoli Pizza,Florida,"['chicken', 'broccoli', 'saute', 'pizza', 'cheese']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,7.95
Disalvo's Pizza Italian Restaurant,Hawaiian Pizza,Florida,"['ham', 'pineapple']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,14.95
Disalvo's Pizza Italian Restaurant,Mexican Pizza,Florida,"['chunky', 'tomato', 'ground', 'beef', 'jalapeno', 'onion', 'pepper', 'cheddar', 'cheese', 'mozzarella']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,7.95
Disalvo's Pizza Italian Restaurant,Primavera Pizza,Florida,"['start', 'cheese', 'zucchini', 'eggplant', 'artichoke', 'touch', 'tomato', 'sauce', 'encircled', 'spinach']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,14.95
Disalvo's Pizza Italian Restaurant,Seafood Pizza Supreme,Florida,"['tender', 'shrimp', 'crabmeat', 'clams', 'zesty', 'garlic']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,16.95
Disalvo's Pizza Italian Restaurant,White Pizza,Florida,"['ricotta', 'mozzarella', 'grated', 'cheese', 'spice', 'asiago', 'fontanina']",26.262205,-80.09921,2486 N Federal Hwy,Pompano Beach,12.95
L'allegria Restaurant,Carne Alla Pizzaiola,New Jersey,"['original', 'recipe']",40.75700689,-74.41375476,11 Prospect St,Madison,26.0
L'allegria Restaurant,Pizza Della Nonna,New Jersey,"['garnish', 'meat', 'ragu', 'eggplant', 'chunk', 'parmigiano', 'cheese']",40.75700689,-74.41375476,11 Prospect St,Madison,14.0
Wolfgangpuck Pizza | Bar,Barbecue Chicken Pizza,North Carolina,"['onion', 'barbecue', 'sauce']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,12.0
Wolfgangpuck Pizza | Bar,Carolina Goat Cheese Pizza,North Carolina,"['tomato', 'pesto', 'basil']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,11.0
Wolfgangpuck Pizza | Bar,Chicken Meatball Pizza,North Carolina,"['mushroom', 'onion', 'ricotta', 'cheese']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,13.0
Wolfgangpuck Pizza | Bar,Margherita Pizza,North Carolina,"['tomato', 'basil']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,11.0
Wolfgangpuck Pizza | Bar,Oven Roasted Vegetable Pizza,North Carolina,"['seasonal', 'vegetable', 'pesto', 'ricotta', 'cheese']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,13.0
Wolfgangpuck Pizza | Bar,Pepperoni Pomodoro Pizza,North Carolina,"['organic', 'pepperoni', 'sweet', 'onion', 'tomato', 'sauce']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,14.0
Wolfgangpuck Pizza | Bar,Prosciutto Pizza,North Carolina,"['arugula', 'pepper', 'parmesan']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,14.0
Wolfgangpuck Pizza | Bar,Pucks Pizza,North Carolina,"['cheese', 'pepperoni']",36.08426504,-79.82945268,607 Green Valley Rd,Greensboro,8.0
